title,price,category,condition,material,description,url,combined_text,furniture_type,is_sofa,is_bed,is_table,is_chair,material_quality,material_type,length,width,height,volume,seating_capacity,is_new,is_used,condition_score,has_brand,is_imported,is_handmade,is_antique,is_modern,with_cushions,has_warranty,size_score,material_score,style_score,completeness_score,quality_score,capacity_score,price_per_volume,type_material_score
"Study Table ,Computer Table Laptop Table Office Table Working Table",4500.0,Furniture,New,,"Description Usamaniya furniture house 
Looking to upgrade your office or home workspace?
We bring you top-quality office furniture that combines style, comfort, and durability — all at affordable prices!

 Available Products:
 Executive Office Chairs – Comfortable, high back, revolving with wheels
 Staff Chairs – Ergonomic design, sturdy frame, breathable mesh/fabric
 Office Tables – Modern designs with spacious tops and storage options
 Workstations & Study Tables – Compact, practical & space-saving

 Quality That Lasts:

Heavy-duty materials

Powder-coated frames

Water & scratch-resistant laminated surfaces

Designed for long working hours


 Customization & Bulk Orders Available

Sizes, colors, and finishes as per your requirement

Special rates for offices, schools, and bulk buyers

For more Information:
Contact me:
0302  / 780 / 4343
 Visit us or call for more details!
 Delivery available all over Lahore & nearby areas",https://www.olx.com.pk/item/study-table-computer-table-laptop-table-office-table-working-table-iid-1104547907,"Study Table ,Computer Table Laptop Table Office Table Working Table Description Usamaniya furniture house 
Looking to upgrade your office or home workspace?
We bring you top-quality office furniture that combines style, comfort, and durability — all at affordable prices!

 Available Products:
 Executive Office Chairs – Comfortable, high back, revolving with wheels
 Staff Chairs – Ergonomic design, sturdy frame, breathable mesh/fabric
 Office Tables – Modern designs with spacious tops and storage options
 Workstations & Study Tables – Compact, practical & space-saving

 Quality That Lasts:

Heavy-duty materials

Powder-coated frames

Water & scratch-resistant laminated surfaces

Designed for long working hours


 Customization & Bulk Orders Available

Sizes, colors, and finishes as per your requirement

Special rates for offices, schools, and bulk buyers

For more Information:
Contact me:
0302  / 780 / 4343
 Visit us or call for more details!
 Delivery available all over Lahore & nearby areas",3,0,0,1,1,2,3,26.0,20.0,0.0,0.0,0.0,0,0,5,0,0,0,0,1,0,0,0.0,7,2,0,12,0.0,4500.0,21
Bed/wooden bed/Day bed/double bed/bed for sale,11000.0,Bed,Used,Wood,"Description Bed/wooden bed/Day bed/double bed/bed for sale
brand new in mint condition 
Only uesd for few time
for more details contact here 
    >0/325/996/634/4<",https://www.olx.com.pk/item/bedwooden-bedday-beddouble-bedbed-for-sale-iid-1102054519,"Bed/wooden bed/Day bed/double bed/bed for sale Description Bed/wooden bed/Day bed/double bed/bed for sale
brand new in mint condition 
Only uesd for few time
for more details contact here 
    >0/325/996/634/4<",2,0,1,0,0,3,1,26.0,20.0,0.0,0.0,0.0,1,0,10,0,0,0,0,0,0,0,0.0,7,0,0,17,0.0,11000.0,14
iron/rod full sofa and bed set,16000.0,Bed,Used,Iron,"Description Iron sofa and bed set
1. iron double bed
2x side tables
3. dressing table
4.2 seater sofas with 3 seater large sofa 
total 5 seater set
IN GOOD CONDITION",https://www.olx.com.pk/item/ironrod-full-sofa-and-bed-set-iid-1104220531,"iron/rod full sofa and bed set Description Iron sofa and bed set
1. iron double bed
2x side tables
3. dressing table
4.2 seater sofas with 3 seater large sofa 
total 5 seater set
IN GOOD CONDITION",1,1,1,1,0,3,4,26.0,20.0,0.0,0.0,2.0,0,0,7,0,0,0,0,0,0,0,0.0,10,0,0,17,0.0,16000.0,10
The Black Tripod Lamp | Floor Lamp | Metal Lamp | COD Available,5000.0,Furniture,Used,,Description The Black Tripod Floor Lamp brings elegance and stability to any space. Minimalist design meets bold style. Elevate your home with the Black Tripod Floor Lamp.,https://www.olx.com.pk/item/the-black-tripod-lamp-floor-lamp-metal-lamp-cod-available-iid-1104809588,The Black Tripod Lamp | Floor Lamp | Metal Lamp | COD Available Description The Black Tripod Floor Lamp brings elegance and stability to any space. Minimalist design meets bold style. Elevate your home with the Black Tripod Floor Lamp.,0,0,0,0,0,3,4,26.0,20.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0.0,10,0,0,15,0.0,5000.0,0
King size bed  whole seller manufacture,13000.0,Bed,New,Wood,"Description Bed structure kayl wood 
Sides table : dico paint made with mdf
Call  (View phone number)",https://www.olx.com.pk/item/king-size-bed-whole-seller-manufacture-iid-1104232163,"King size bed  whole seller manufacture Description Bed structure kayl wood 
Sides table : dico paint made with mdf
Call  (View phone number)",2,0,1,1,0,3,1,26.0,20.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0.0,7,0,0,12,0.0,13000.0,14
computer table/ workstation,5500.0,Furniture,New,,Description we prepare computer tables on order in one day. for more details feel free to contact on my WhatsApp no (View phone number),https://www.olx.com.pk/item/computer-table-workstation-iid-1076436566,computer table/ workstation Description we prepare computer tables on order in one day. for more details feel free to contact on my WhatsApp no (View phone number),3,0,0,1,0,2,0,26.0,20.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0.0,4,0,0,9,0.0,5500.0,12
Kitchen Cubboard,30000.0,Wardrobe,Used,,Description Kitchen cubboard for sale. Multi purpose cub board,https://www.olx.com.pk/item/kitchen-cubboard-iid-1105316864,Kitchen Cubboard Description Kitchen cubboard for sale. Multi purpose cub board,0,0,0,0,0,2,0,26.0,20.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0.0,4,0,0,9,0.0,30000.0,0
Dining table set /Dining chairs set /Dining table,70000.0,Furniture,Used,,"Description Please contact on NUMBER OR WHATSAPP 
Contact for more details:
                         0303#39391#67
                              0310#00091#67
Pure shesham wood 10 years warranty. 
Polish and fabric color on your choice, 
Such as bedroom set, dining set, center table and all kinds of sofa set etc. 
You can visit our Showroom to check the quality. 
 SHOWROOM ADDRESS
Shop# R-73 Black-13D2 near Ibrar Masjid Gulshan-e-Iqbal , karachi,",https://www.olx.com.pk/item/dining-table-set-dining-chairs-set-dining-table-iid-1104328583,"Dining table set /Dining chairs set /Dining table Description Please contact on NUMBER OR WHATSAPP 
Contact for more details:
                         0303#39391#67
                              0310#00091#67
Pure shesham wood 10 years warranty. 
Polish and fabric color on your choice, 
Such as bedroom set, dining set, center table and all kinds of sofa set etc. 
You can visit our Showroom to check the quality. 
 SHOWROOM ADDRESS
Shop# R-73 Black-13D2 near Ibrar Masjid Gulshan-e-Iqbal , karachi,",1,1,1,1,1,3,1,26.0,20.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,1,0.0,7,0,2,12,0.0,70000.0,7
L shaped/Sofa set/Wooden sofa/Luxury Sofa/7 seater sofa,80000.0,Furniture,Used,,"Description اپریل 2025میں خریدا تھا۔ میری امی کو رنگ پسند نہیں ۔ بہت اچھی کوالٹی میں ہے۔ صرف سنجیدہ خریدار رابطہ کریں۔ 
 کوئی خرابی یا نقص نہیں ہے 
صوفہ کور بھی ساتھ شامل ہیں۔
price is negotiable",https://www.olx.com.pk/item/l-shapedsofa-setwooden-sofaluxury-sofa7-seater-sofa-iid-1103458424,"L shaped/Sofa set/Wooden sofa/Luxury Sofa/7 seater sofa Description اپریل 2025میں خریدا تھا۔ میری امی کو رنگ پسند نہیں ۔ بہت اچھی کوالٹی میں ہے۔ صرف سنجیدہ خریدار رابطہ کریں۔ 
 کوئی خرابی یا نقص نہیں ہے 
صوفہ کور بھی ساتھ شامل ہیں۔
price is negotiable",1,1,0,0,0,3,1,26.0,20.0,0.0,0.0,7.0,0,0,5,0,0,0,0,0,0,0,0.0,7,0,0,12,0.0,80000.0,7
Padel Tennis - Padel Courts - Grass Glooring - Indoor Ground Grass,45000.0,Furniture,New,,"Description Musa Traders offers a huge variety in artificial grass or Astro Turf for sports feilds schools play area fake lawn's balcony homes restaurants and the material is long lasting,easy to maintain where you want feel free to querie Whatsapp or call


Musa Traders is leading name in grass supplier and installer in Pakistan no one can serve like us wholesale prices professional installation with experienced labour. We also operate online for customers to stay home and stay safe our representative will come and provide the samples. feel free to query WhatsApp or call




BEST TURKISH AND CHINA IMPORTED ARTIFICIAL GRASS ONLY AT MUSA TRADERS
WATER PROOF UV TREATED
MAINTENANCE FREE
NYLON SOFT PILE LONG LASTING MATERIAL
COMES IN DIFFERENT PILE HEIGHTS
STOCKS AVAILABLE
FEEL FREE TO CONTACT US TO GET DELIVERY AT YOUR DOORSTEP. 



Now make your muddy backyard lawn green fresh lawn by artificial grass synthetic grass. with saving water and no matinenance
waterproof UV treated best quality imported grass comes with rubber backing differnt varities available. can be applied on anykind of surface as per your needs. Musa traders pioneers of artificial grass in pakistan with lowest wholesale rates. 

Musa traders offers
Lowest price in Pakistan Guranted on Artificial Grass on minimum Quantity 2200 sqfts. Imported Grass heavy backing with drainage holes. can be applied anywhere and in any kind of surface no need of hard cemented surface. stocks available anytime. feel free to get services at your doorstep

Contact Us For More Details :

See phone number
0/3/0/0/2/1/2/9/5/4/4
0/3/1/1/2/2/9/9/2/5/4padel tennis , padel courts ,Grass Structure, grass flooring ,imported",https://www.olx.com.pk/item/padel-tennis-padel-courts-grass-glooring-indoor-ground-grass-iid-1100795543,"Padel Tennis - Padel Courts - Grass Glooring - Indoor Ground Grass Description Musa Traders offers a huge variety in artificial grass or Astro Turf for sports feilds schools play area fake lawn's balcony homes restaurants and the material is long lasting,easy to maintain where you want feel free to querie Whatsapp or call


Musa Traders is leading name in grass supplier and installer in Pakistan no one can serve like us wholesale prices professional installation with experienced labour. We also operate online for customers to stay home and stay safe our representative will come and provide the samples. feel free to query WhatsApp or call




BEST TURKISH AND CHINA IMPORTED ARTIFICIAL GRASS ONLY AT MUSA TRADERS
WATER PROOF UV TREATED
MAINTENANCE FREE
NYLON SOFT PILE LONG LASTING MATERIAL
COMES IN DIFFERENT PILE HEIGHTS
STOCKS AVAILABLE
FEEL FREE TO CONTACT US TO GET DELIVERY AT YOUR DOORSTEP. 



Now make your muddy backyard lawn green fresh lawn by artificial grass synthetic grass. with saving water and no matinenance
waterproof UV treated best quality imported grass comes with rubber backing differnt varities available. can be applied on anykind of surface as per your needs. Musa traders pioneers of artificial grass in pakistan with lowest wholesale rates. 

Musa traders offers
Lowest price in Pakistan Guranted on Artificial Grass on minimum Quantity 2200 sqfts. Imported Grass heavy backing with drainage holes. can be applied anywhere and in any kind of surface no need of hard cemented surface. stocks available anytime. feel free to get services at your doorstep

Contact Us For More Details :

See phone number
0/3/0/0/2/1/2/9/5/4/4
0/3/1/1/2/2/9/9/2/5/4padel tennis , padel courts ,Grass Structure, grass flooring ,imported",0,0,0,0,0,2,0,26.0,20.0,0.0,0.0,0.0,0,0,5,0,1,0,0,0,0,0,0.0,4,2,0,9,0.0,45000.0,0
Sofa for sale / Sofa set / 5 seater sofa set / luxury Sofa,14000.0,Sofa,New,,"Description Buy this Premium Quality Sofa set ( two sets available )
each of price is 1.40 
Contact For More Info:  0305//4646//660
 Complete Sofa Set. 
5 Seater Sofa Set / Luxury Sofa Set
 Drawing Room sofa set
Home used - One Hand Used
Condition 10/10
Just buy and use
      Only serious buyers do contact
               Price is negotiable


No damage no repair Retired person used sofa Set Luxuries look. Dico Painted. 1 lac Each olx agents don't call us.",https://www.olx.com.pk/item/sofa-for-sale-sofa-set-5-seater-sofa-set-luxury-sofa-iid-1104767280,"Sofa for sale / Sofa set / 5 seater sofa set / luxury Sofa Description Buy this Premium Quality Sofa set ( two sets available )
each of price is 1.40 
Contact For More Info:  0305//4646//660
 Complete Sofa Set. 
5 Seater Sofa Set / Luxury Sofa Set
 Drawing Room sofa set
Home used - One Hand Used
Condition 10/10
Just buy and use
      Only serious buyers do contact
               Price is negotiable


No damage no repair Retired person used sofa Set Luxuries look. Dico Painted. 1 lac Each olx agents don't call us.",1,1,0,0,0,2,0,26.0,20.0,0.0,0.0,5.0,0,1,10,0,0,0,0,0,0,0,0.0,4,0,0,14,0.0,14000.0,4
Dining chairs | Cafe Chairs | Restaurant chairs,7500.0,Chair,New,,"Description Restaurant Chairs for Sale – New & Stylish – Best Price in Town

Upgrade your café, hotel, or restaurant with brand new restaurant chairs available at wholesale rates. High-quality, durable, and stylish designs perfect for all types of dining setups. 

 Brand New Condition
 Wooden, Metal & Cushion Options Available
 Comfortable & Strong Build – Made for commercial use
 Ideal for Restaurants, Cafes, Hotels, and Fast Food Setups
 Bulk Quantity Available – Special discounts for large orders
 Cash on Delivery & Delivery All Over Pakistan

 Ready Stock – Fast Delivery
 Located in Lahore – Visit our showroom or order online


 Website: mkofficedecors. com

MK Office Decors – Furniture That Defines Your Style",https://www.olx.com.pk/item/dining-chairs-cafe-chairs-restaurant-chairs-iid-1104639659,"Dining chairs | Cafe Chairs | Restaurant chairs Description Restaurant Chairs for Sale – New & Stylish – Best Price in Town

Upgrade your café, hotel, or restaurant with brand new restaurant chairs available at wholesale rates. High-quality, durable, and stylish designs perfect for all types of dining setups. 

 Brand New Condition
 Wooden, Metal & Cushion Options Available
 Comfortable & Strong Build – Made for commercial use
 Ideal for Restaurants, Cafes, Hotels, and Fast Food Setups
 Bulk Quantity Available – Special discounts for large orders
 Cash on Delivery & Delivery All Over Pakistan

 Ready Stock – Fast Delivery
 Located in Lahore – Visit our showroom or order online


 Website: mkofficedecors. com

MK Office Decors – Furniture That Defines Your Style",3,0,0,1,1,3,1,26.0,20.0,0.0,0.0,0.0,1,0,10,0,0,0,0,0,1,0,0.0,7,0,1,17,0.0,7500.0,21
Diamond Supreme Foam original E-11/4 (03141212411),12345.0,Bed,New,Foam,"Description Diamond Foam – Premium Quality, Long Lasting Comfort! 

 Location: E-11, Islamabad
 100% Original Diamond Foam
 10 Years Warranty (Company Sealed)
 All Sizes Available (Single, Double, King, Custom)
 Free Delivery in Islamabad & Rawalpindi
 Special Discount Packages for Weddings & Families

 Comfortable sleep – Strong durability – Best price 
guarantee!
Contact Number 
 (View phone number)",https://www.olx.com.pk/item/diamond-supreme-foam-original-e-114-03141212411-iid-1105318088,"Diamond Supreme Foam original E-11/4 (03141212411) Description Diamond Foam – Premium Quality, Long Lasting Comfort! 

 Location: E-11, Islamabad
 100% Original Diamond Foam
 10 Years Warranty (Company Sealed)
 All Sizes Available (Single, Double, King, Custom)
 Free Delivery in Islamabad & Rawalpindi
 Special Discount Packages for Weddings & Families

 Comfortable sleep – Strong durability – Best price 
guarantee!
Contact Number 
 (View phone number)",3,0,0,1,0,2,0,26.0,20.0,0.0,0.0,0.0,0,0,10,0,0,0,0,0,0,1,0.0,4,0,2,14,0.0,12345.0,12
Recliner - Electric / Manual Sofa Recliners - Sofa Set - New Recliners,68000.0,Furniture,New,,"Description WildStone Presents : Recliner All Series. 

All New Design Available for More Information & Design 
Contact Now. : 0 3 1 0 / 4 7 6 5 / 6 2 4 . 

 --------------------------------------------------------------

1 : Signature Series Recliner. Model : 

310: Manual  ( Azadi Sale ). 

 --------------------------------------------------------------

2 :Classic series Recliner. Model :

350 : Manual Recliner ( Azadi Sale ). 

 --------------------------------------------------------------

3 : Royale Series Recliner : Model: 

320:Manual Recliner ( Azadi Sale ). 

 --------------------------------------------------------------

1 : Cloud Seat Recliner Sofa – Premium Faux Leather Electric Recliner

812 : Basic Electric. ( Azadi Sale ). 

815 : Electric Recliner With Rocker. 
816 : Electric Recliner With AI Voice Controller. 

--------------------------------------------------------------

1 : Eva Recliner Sofa – Premium PU Leather Electric Recliner ( Azadi Sale ). 

--------------------------------------------------------------

1 : G-97 3 Seater Recliner – Premium Faux Leather Recliner. ( Azadi Sale ). 

--------------------------------------------------------------

DELIVERY AVAILABLE

--------------------------------------------------------------

All New Design Available for More Information & Design 

visit : www. wildstone. pk

Contact Now. : 0 3 1 0 / 4 7 6 5 / 6 2 4 .",https://www.olx.com.pk/item/recliner-electric-manual-sofa-recliners-sofa-set-new-recliners-iid-1104011655,"Recliner - Electric / Manual Sofa Recliners - Sofa Set - New Recliners Description WildStone Presents : Recliner All Series. 

All New Design Available for More Information & Design 
Contact Now. : 0 3 1 0 / 4 7 6 5 / 6 2 4 . 

 --------------------------------------------------------------

1 : Signature Series Recliner. Model : 

310: Manual  ( Azadi Sale ). 

 --------------------------------------------------------------

2 :Classic series Recliner. Model :

350 : Manual Recliner ( Azadi Sale ). 

 --------------------------------------------------------------

3 : Royale Series Recliner : Model: 

320:Manual Recliner ( Azadi Sale ). 

 --------------------------------------------------------------

1 : Cloud Seat Recliner Sofa – Premium Faux Leather Electric Recliner

812 : Basic Electric. ( Azadi Sale ). 

815 : Electric Recliner With Rocker. 
816 : Electric Recliner With AI Voice Controller. 

--------------------------------------------------------------

1 : Eva Recliner Sofa – Premium PU Leather Electric Recliner ( Azadi Sale ). 

--------------------------------------------------------------

1 : G-97 3 Seater Recliner – Premium Faux Leather Recliner. ( Azadi Sale ). 

--------------------------------------------------------------

DELIVERY AVAILABLE

--------------------------------------------------------------

All New Design Available for More Information & Design 

visit : www. wildstone. pk

Contact Now. : 0 3 1 0 / 4 7 6 5 / 6 2 4 .",1,1,0,0,0,4,2,26.0,20.0,0.0,0.0,3.0,1,0,5,0,0,0,1,0,0,0,0.0,10,3,0,15,0.0,68000.0,10
