title,price,condition,processor_tier,processor_brand,processor_generation,ram,storage,storage_type_score,gpu_tier,has_dedicated_gpu,screen_size,is_fullhd,is_4k,is_2k,is_gaming,is_touchscreen,is_2in1,has_ssd,has_hdd,battery_wh,is_new,is_used,condition_score,has_warranty,brand_premium,model_year,has_backlit
"Lenovo Thinkpad core i5 6th generation laptop 8gb ram 500gb rom Chaklala Scheme, Rawalpindi•1 week ago Call Chat",32999,Used,3,1,6,8.0,500.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Microsoft Surface Laptop 3 | 10th Gen i5 | 8GB | 256GB | Model Town, Lahore•6 days ago Call Chat",69999,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP ProBook 445 G8 | Ryzen 5 5600U | 8GB RAM | 256GB SSD Satellite Town - Block D, Rawalpindi•1 week ago Call Chat",61000,Used,3,2,0,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Toshiba z20t 5th gen 4gb ram 128gb ssd Awan Town, Lahore•1 week ago Call Chat",18000,Used,2,0,0,4.0,128.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,2,,0
"Lenovo V15 Ryzen 5 3500U 8GB RAM 256GB SSD 2GB Graphics Card ! Saddar, Rawalpindi•1 week ago Call Chat",52900,Used,3,2,0,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP ZBook 15 G2 Workstation | i7-4| 16GB RAM | SSD | Powerful Performan Ghazi Road, Lahore•4 days ago Call Chat",37000,Used,4,1,0,16.0,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Hp NoteBook | 250 G7 Core i5 10th Generation | imported laptop Johar Town, Lahore•1 week ago Call Chat",58000,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Toshiba Portégé Z30-B Darul Islam Colony, Attock•2 days ago Call Chat",22000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,2,,0
"HP ProBook 445 G8 | Ryzen 5 5600U | 8GB RAM | 256GB SSD Satellite Town - Block D, Rawalpindi•1 week ago Call Chat",61000,Used,3,2,0,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Core i3 i5 i7 4th 5th 6th 7th 8th Generation Laptop - DELL HP LENOVO Thokar Niaz Baig, Lahore•4 weeks ago Call Chat",33000,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Laptop Dell Latitude 5400 | 8th Gen i5 | 8GB RAM | 256GB SSD Bahria Town - Sector B, Lahore•3 weeks ago Call Chat",54999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo chromebook | touchscreen | chrome OS laptop | 360° Flip | 32GB Scheme 33, Karachi•3 weeks ago Call Chat",14500,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Dell Touch 360 Cromebook 2029 Update. . 4GB//32GB. . Type C . . A+ Condition Mandian, Abbottabad•2 weeks ago Call Chat",19999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"HP ZBook 15 G2 Workstation | i7-4| 16GB RAM | SSD | Powerful Performan Ghazi Road, Lahore•4 days ago Call Chat",37000,Used,4,1,0,16.0,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Laptop, Macbook, 10k, 20K, 30k, 40k, 50k,80k Mughalpura, Lahore•2 days ago Call Chat",10000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,,0
"Lenovo ThinkBook 15-IIL Core i5-10 | 16 Gb | 256 ssd Burma Town, Islamabad•3 days ago Call Chat",80000,Used,3,1,0,,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP x360 435 G8 Ryzen 5 5600, Lenovo Yoga L13 Core i5 11th Johar Town Phase 1, Lahore•1 week ago Call Chat",75000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp Zbook , 4Gb Dedicated p2000 Saddar Cooperative Market, Karachi•3 days ago Call Chat",80000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell latitude 5401 core i5 9th gen H 16gb ram/256gb SSD laptop Abbot Road, Sialkot•1 week ago Call Chat WhatsApp",63500,Used,3,1,9,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo L14 core i5 11th gen G7 8gb ram 256gb ssd Sabzazar, Lahore•2 weeks ago Call Chat",53000,Used,3,1,11,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Toshiba Laptop Core i3 2nd Gen/Core i5 6th Generation available Johar Town, Lahore•2 weeks ago Call Chat",17999,Used,3,1,2,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,2,,0
"Laptop/ Lenovo Thinkpad T580 T450 T14 E480 T480 T470 T470s 330s Saddar, Karachi•4 weeks ago Call Chat",30000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo IdeaPad | 81V5 Ryzen 3 3200U 2GB Dedicated Graphics | imported Gulberg, Lahore•1 week ago Call Chat",45000,Used,2,2,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell 3551, 5420, 5430,7470 7400, 7490, 3520 | All Generations & Model Gulberg, Lahore•3 weeks ago Call Chat",47500,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell M4800 i7 Workstation – Modified GPU – Plug-in Use Only Khayaban-e-Quaid, Lahore•4 days ago Call Chat",45000,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenevo Chromebook Idea Pad Duet 5 (13Q7C) 8/256 GB Cantt, Sialkot•6 days ago Call Chat",62000,Used,2,0,0,,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP Elitebook 735G6 Ryzen 7 3700U = i7 8th Gen 8GB RAM 256GB SSD ! Saddar, Rawalpindi•1 week ago Call Chat",59900,Used,4,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP ProBook 430 G3 - TOUCH SCREEN - 8 GB RAM 240 GB SSD Gulshan-e-Iqbal, Karachi•4 weeks ago Call Chat",35999,Used,2,0,0,8.0,240.0,2,0,0,15.6,0,0,0,0,1,0,1,0,,0,0,5,0,3,,0
"Dell Laptop Core i5 i7 10th 11th 12th Gen Latitude 5320 5410 5510 5520 Johar Town, Lahore•3 weeks ago Call Chat",58000,Used,4,1,12,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"dell latitude | core i5 4th gen | 8gb ram | 128gb | laptop | laptops Gulshan-e-Iqbal Town, Karachi•14 hours ago Call Chat",35000,Used,3,1,4,8.0,128.0,0,0,0,15.6,0,0,0,0,0,0,0,0,14.0,0,0,5,0,3,,0
"Best Used Laptops & Chromebooks - Student & Gaming Wah Model Town - Phase 2, Wah•1 week ago Call Chat",10999,Fair,2,0,0,,,0,0,0,15.6,0,0,0,1,0,0,0,0,,0,1,5,0,1,,0
"HP EliteBook 850 G3/G4| i7 6th Gen/ i5 7th Gen | 8GB RAM | 256GB SSD Paradise Arcade, Karachi•3 weeks ago Call Chat",45000,Used,4,1,6,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude 7400 i5 8th Gen 8GB RAM 256GB SSD Thin Bezzel's Laptop! Saddar, Rawalpindi•1 week ago Call Chat",51900,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo ThinkPad T14s Gen2 Ryzen 5pro 2GB Dedicated Graphics Dedicated Gulberg 3, Lahore•2 weeks ago Call Chat",86000,Used,3,2,2,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 3190 (4/128) Khurrianwala Town, Faisalabad•5 days ago Call Chat",19500,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 7200 2 in 1 Core i7 Gen 8th 16GB 256GB Gulberg 3, Lahore•3 weeks ago Call Chat",43500,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,1,0,0,,0,0,5,0,3,,0
"Lenovo ThinkPad T490s Core i5 8th Gen | 8GB | 256GB SSD Stock Laptop Mall Road, Lahore•2 weeks ago Call Chat",53000,Used,3,1,8,,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Touch x360 Chromebook | Laptop |4GB/32GB| Best Price With Warranty Johar Town, Lahore•10 hours ago Call Chat",11999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,10.0,0,0,5,1,1,,0
"HP Elitebook 840 G8 Corei5-11 Generation Discount offer Quantity Ava DHA Defence Phase 1, Islamabad•2 weeks ago Call Chat",88000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 3470 i5 / i3 - 6th Gen 8 GB RAM 128/240 GB SSD RJ Shopping Mall, Karachi•1 week ago Call Chat",29000,Used,3,1,6,8.0,240.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo ThinkPad L13 Gen 2 - High-Performance Business Ultrabook Saddar Town, Karachi•5 days ago Call Chat",52000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP Core i7 4th Gen Business Laptop Gulberg 1, Lahore•2 days ago Chat",39000,Used,4,1,4,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"6th Gen slim fast Ci5 8gb 256gb m2 ssd 360 Touch screen 2k 1080p Khayaban-e-Naveed, Sargodha•1 week ago Call Chat",34000,Used,5,3,13,,,2,0,0,15.6,1,0,1,0,1,0,1,0,,0,0,5,0,1,,0
"HP EliteBook 840/845/850/830/1030 |1040| G10 G9 G8 G7 at ABID COMPUTER Cantt, Multan•7 hours ago Call Chat",76000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,7.0,0,0,830,0,3,,0
"lenovo laptop | ThinkPad X1 Carbon Gen 7 | Core i5 8th Gen | 8/256GB DHA Defence, Lahore•1 week ago Call Chat",58000,Used,3,1,8,,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Apple macbook air 2017 Township - Sector A2, Lahore•3 days ago Call Chat",55000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2017.0,0
"HP PROBOOK 6460b | core i5/2nd Gen | 6470b | i5/3rd Gen | Gen A+ stock Saddar, Karachi•4 weeks ago Call Chat",18000,Used,3,1,2,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"ACEMAGIC LAPTOP 12 GENERATION MODEL AX15 Shah Latif Town, Karachi•4 days ago Call Chat",60000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP ultraslim 6th generation laptop 4gb ram 5hr battery Chaklala Scheme, Rawalpindi•3 weeks ago Call Chat",20999,Used,2,0,0,4.0,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell latitude, dell 7320,Dell 11th gen, Dell i7 DHA Defence, Karachi•15 hours ago Call Chat",95000,Used,4,1,11,,,0,0,0,15.6,0,0,0,0,0,0,0,0,15.0,0,0,5,0,3,,0
"Dell Latitude 7400 i7 8th Generation 8gb Ram 256gb SSD 14"" Touch Disp Bahria Town Main Boulevard, Lahore•3 weeks ago Call Chat",59999,Used,4,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,1,0,1,0,,0,0,5,0,3,,0
"Lenovo IdeaPad | 81V5 Ryzen 3 3200U 2GB Dedicated Graphics | imported Gulberg, Lahore•1 week ago Call Chat",45000,Used,2,2,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 3320 Core i7 11TH Gen 8GB DDR4 256GB Depalpur Road, Okara•1 week ago Call Chat",85500,Used,4,1,11,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo Yoga Chromebook x360 Touch Screen with Pen / Stylus Gulberg 3, Lahore•4 weeks ago Call Chat",20000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Dell 3551, 5420, 5430,7470 7400, 7490, 3520 | All Generations & Model Gulberg, Lahore•3 weeks ago Call Chat",47500,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"laptop | HP ProBook 650 G8 | core i5/8th Gen | 8gb RAM/256GB SSD Malir, Karachi•3 weeks ago Call Chat",80999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Laptop plus tablet / branded Asus 2 in 1 tablet plus laptop DHA Phase 5, Karachi•2 weeks ago Call Chat",35000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,1,0,0,,0,0,5,0,3,,0
"MacBook Pro 14 Inches Model Town, Gujranwala•4 weeks ago Call Chat",9000,Used,2,0,0,,,0,0,0,14.0,0,0,0,0,0,0,0,0,,0,0,5,0,5,,0
"Lenovo ThinkPad T470s | Core i5 7th Gen | 8/256GB | DHA Phase 1, Lahore•3 weeks ago Call Chat",50000,Used,3,1,7,,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP laptop For Sale/ Laptop for Sale/ HP Laptop/Elite book/Laptop sale Others, Faisalabad•19 hours ago Call Chat",30000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,19.0,0,0,5,0,3,,0
"Hp NoteBook | 250 G7 Core i5 10th Generation | imported laptop Johar Town, Lahore•1 week ago Call Chat",58000,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude e7420 7000 series Corei5-11 Generation/Touch Screen Margalla Enclave, Islamabad•2 weeks ago Call Chat",72000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"“HP Elite Dragonfly 2-in-1 | Core i5/i7 |16/512 Lightweight | Premium” Gulshan-e-Iqbal, Karachi•3 weeks ago Call Chat",89999,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,1,0,0,,0,0,5,0,3,,0
"HP Laptop i5 12th Gen | 8GB RAM | 512GB SSD |. Wapda Town, Lahore•10 hours ago Call Chat",78999,Used,3,1,12,8.0,512.0,2,0,0,15.6,0,0,0,0,0,0,1,0,10.0,0,0,5,0,3,,0
"HP EliteBook 830 G7 Core i5 10th Gen | 16GB RAM | Touch Display Wapda Town Phase 2, Lahore•3 weeks ago Call Chat",79999,Used,3,1,10,16.0,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"HP Elitebook 840 G6--Touchscreen!slim!Premium bussiness Series Model Town Link Road, Lahore•2 weeks ago Call Chat",68000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"HP EliteBook 645 G9 / H- HEXACORE/ 6 cores H HEXACORE processor I-10, Islamabad•4 weeks ago Call Chat",98000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Laptop for sale Verified Allama Iqbal Road, Mirpur•2 days ago Chat",15000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Hp Elitebook Elitebook 840 G5 Core i7 FHD 120hz Laptop for sale Askari 8, Rawalpindi•3 weeks ago Call Chat",59000,Used,4,1,0,,,0,0,0,15.6,1,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell laptop,sale/exchange warranty 7 days,excellent condition Murree Road, Rawalpindi•2 weeks ago Call Chat",9500,Excellent,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,9,1,3,,0
"Microsoft surface pro 4 Bilal Gunj, Lahore•3 days ago Call Chat",23000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Laptop / HP ProBook Series G5 x360 & 2-in-1 touch screen University Road, Karachi•2 weeks ago Call Chat",32000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,1,0,0,,0,0,5,0,3,,0
"Ryzen 5 2500U 4C/8T, 16GB DDR4 RAM, 256GB NVME, Full HD,, Vega 8 GPU Darul Islam Colony, Attock•3 weeks ago Chat",65000,Used,3,2,0,,256.0,3,0,0,15.6,1,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP EliteBook 850 840 G8 G7 ProBook 450 1040 Core i5 11th G6 G5 G3 i7 DHA Phase 1, Lahore•4 days ago Call Chat",55000,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Acer Aspire A515-57 | i5 12th Gen | 8GB RAM | 256GB SSD | With Charger Al Hamra Town, Lahore•2 weeks ago Call Chat",95000,Used,3,1,12,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,2,,0
"All Brands Rugged Laptops & Tablets Available at TRL Cantt, Lahore•6 days ago Call Chat",55000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP Probook 450 G8 New Chauburji Park, Lahore•4 days ago Call Chat",94000,New,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,1,0,5,0,3,,0
"Dell Latitude 7420 corei5-11 Gen 16 Gb|512 ssd Saddar, Rawalpindi•3 days ago Call Chat",85000,Used,3,1,0,,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo ThinkPad X270 – Ultra-Portable Business Laptop Johar Town, Lahore•4 days ago Call Chat",39000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP EliteBook 840 G3 Core i5 16GB RAM 128GB SSD Gulberg Greens, Islamabad•1 day ago Call Chat",55999,Used,3,1,0,16.0,128.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Mac Book Pro 2017 PIA Housing Scheme - Block A1, Lahore•2 hours ago Call Chat",73000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,2.0,0,0,5,0,1,2017.0,0
"MacBook Pro 2019 core i7 13 inch – 16GB/ 256GB 10/10 Model Town, Lahore•2 weeks ago Call Chat",77000,Excellent,4,1,0,,,0,0,0,13.0,0,0,0,0,0,0,0,0,,0,0,10,0,5,2019.0,0
"Sale Microsoft surface Laptop Core i5(10Gen)16GB Ram 256GB SSD Cantt, Kharian•3 weeks ago Call Chat",85000,Used,3,1,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,1,,0
"HP Elitebook 820 G3 Core ( i5-6th ) 8/256 HP Laptop Johar Town Phase 1, Lahore•4 weeks ago Call Chat",37000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP laptop For Sale/ Laptop for Sale/ HP Laptop/Elite book/Laptop sale Others, Faisalabad•19 hours ago Call Chat",30000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,19.0,0,0,5,0,3,,0
"Sale Microsoft surface Laptop Core i5(10Gen)16GB Ram 256GB SSD Cantt, Kharian•3 weeks ago Call Chat",85000,Used,3,1,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,1,,0
"HP Laptop i5 12th Gen | 8GB RAM | 512GB SSD |. Wapda Town, Lahore•10 hours ago Call Chat",78999,Used,3,1,12,8.0,512.0,2,0,0,15.6,0,0,0,0,0,0,1,0,10.0,0,0,5,0,3,,0
"Dell Latitude 5300 Touchscreen Rifah Aam, Karachi•2 days ago Chat",65000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Dell 5190 2 in 1 | Touch screen | x360 rotate chrome book | HD display D Ground, Faisalabad•2 days ago Call Chat",12999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,1,0,0,,0,0,5,0,3,,0
"Core i3 i5 i7 4th 5th 6th 7th 8th Generation Laptop - DELL HP LENOVO Thokar Niaz Baig, Lahore•4 weeks ago Call Chat",33000,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo IDEAPAD S154 I 8 GB/256 GB NVME/1TB HDD/ WITH BOX Dhok Kashmirian, Rawalpindi•1 week ago Chat",61000,Used,2,0,0,,1024.0,3,0,0,15.6,0,0,0,0,0,0,0,1,,0,0,5,0,3,,0
"fujitsu core i5 2nd Gen | 4GB Ram with Ssd | 50% Instant Discount Cantt, Sialkot•5 days ago Call Chat",20000,Used,3,1,2,4.0,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,1,,0
"Microsoft surface pro 7+ Johar Town Phase 1, Lahore•3 weeks ago Call Chat",72000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"laptop,Lenovo ThinkPad X250,core i5,5th gen,4gb RAM/500GB HDD Nazimabad, Karachi•1 week ago Call Chat",23000,Used,3,1,5,4.0,500.0,1,0,0,15.6,0,0,0,0,0,0,0,1,,0,0,5,0,3,,0
"Lenovo Core i3 Laptop | Dual Battery | 8 Hours Backup | Warranty Khanewal Road, Jahanian•1 week ago Call Chat",33000,New,2,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,8.0,1,0,5,1,3,,0
"Dell Latitude 5420 | Core i5- 11th gen | 16/256 SSD Ferozepur Road, Lahore•3 weeks ago Call Chat",69000,Used,3,1,11,,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Panasonic TOUGHBOOK & TOUGHPAD | TRL Pakistan Rugged Laptops & Tablets Cantt, Jhelum•3 weeks ago Call Chat",70000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell 5190 2 in 1 | Touch screen | x360 rotate chrome book | HD display D Ground, Faisalabad•2 days ago Call Chat",12999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,1,0,0,,0,0,5,0,3,,0
"Lenovo X395 Ryzen 5 3500U 16GB RAM 256GB SSD 2GB Dedicated Card ! Saddar, Rawalpindi•2 weeks ago Call Chat",56900,Used,3,2,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo ThinkPad 13 – i3 7th Gen | 8GB/256GB SSD Shah Faisal Town, Karachi•3 weeks ago Call Chat",33000,Used,2,1,7,,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP x360 435 G8 Ryzen 5 5600, Lenovo Yoga L13 Core i5 11th Johar Town Phase 1, Lahore•1 week ago Call Chat",75000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp Elitebook | 845 G7 Ryzen 5 4650U | Hexa Cores | imported laptop Township, Lahore•1 week ago Call Chat",70000,Used,3,2,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp i5 8th Gen Generation Laptop in New Condition. Better Than Dell Cantt, Lahore•4 weeks ago Call Chat",48000,New,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,1,0,5,0,3,,0
"Dell Precision 7710 i7/6th gen 16/256 / 4GB Graphic Card M400M Laptop Allama Iqbal Town, Lahore•2 weeks ago Call Chat",77999,Used,4,1,6,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Microsoft surface book 2 Monticello Square, Islamabad•10 hours ago Call Chat",94000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,10.0,0,0,5,0,1,,0
"Microsoft Surface 3 DHA Defence, Karachi•2 days ago Call Chat",12000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Dell Latitude 7400 i5 8th Gen 8GB RAM 256GB SSD Thin Bezzel's Laptop! Saddar, Rawalpindi•1 week ago Call Chat",51900,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude | 5420 Core i5 11th Generation Touch | imported laptop Gulberg, Lahore•1 week ago Call Chat",65000,Used,3,1,11,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"HP Elitebook 845 G8, Ryzen 5 Pro 5650U, 16GB RAM, 256GB SSD Allama Iqbal Town - Huma Block, Lahore•2 weeks ago Call Chat",74999,Used,3,2,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Vostro 3750 Laptop Efxcellent Condition, Rs. 35,000 (Negotiable) Model Colony - Malir, Karachi•1 week ago Call Chat",35000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"6th Gen slim fast Ci5 8gb 256gb m2 ssd 360 Touch screen 2k 1080p Khayaban-e-Naveed, Sargodha•1 week ago Call Chat",34000,Used,5,3,13,,,2,0,0,15.6,1,0,1,0,1,0,1,0,,0,0,5,0,1,,0
"Lenovo Core i3 Laptop | Dual Battery | 8 Hours Backup | Warranty Khanewal Road, Jahanian•1 week ago Call Chat",33000,New,2,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,8.0,1,0,5,1,3,,0
"HP 450 G1 laptop | Core i5 4th gen | 8GB RAM | HP laptop Gulshan-e-Iqbal Town, Karachi•2 weeks ago Call Chat",37000,Used,3,1,4,8.0,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 3320 Core i7 11TH Gen 8GB DDR4 256GB Depalpur Road, Okara•1 week ago Call Chat",85500,Used,4,1,11,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Core i7 i5 10th 11th 12th Generation Dell Laptop | Mix Models FHD 1080 Allama Iqbal Town - Huma Block, Lahore•4 weeks ago Call Chat",58000,Used,4,1,12,,,0,0,0,15.6,1,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP Pavilion x360 m Convertible 14m-dw1023dx - Mint Condition Malir Cantonment, Karachi•5 days ago Call Chat",90000,Excellent,2,0,0,,,0,0,0,15.6,0,0,0,0,0,1,0,0,,0,0,9,0,3,,0
"Macbook pro 2017 D Ground, Faisalabad•3 weeks ago Call Chat",70000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2017.0,0
"Microsoft Surface 3 DHA Defence, Karachi•2 days ago Call Chat",12000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
