title,price,brand,model,condition,type,description,url,processor_tier,processor_brand,processor_generation,ram,storage,storage_type_score,gpu_tier,has_dedicated_gpu,screen_size,is_fullhd,is_4k,is_2k,is_gaming,is_touchscreen,is_2in1,has_ssd,has_hdd,battery_wh,is_new,is_used,condition_score,has_warranty,brand_premium,model_year,has_backlit,processor_score,storage_score,graphics_score,gaming_score,portability_score,features_score,capacity_score,age,age_factor,premium_spec_score
Featured,37500.0,HP,,New,Laptop,"Dell Laptop Core i5 7th Gen – 8GB RAM | 256GB SSD (Fresh) 10% offer Sheikh Jana, Swabi•2 days ago Call Chat",https://www.olx.com.pk/item/dell-laptop-core-i5-7th-gen-8gb-ram-256gb-ssd-fresh-10-offer-iid-1109531766,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,78999.0,HP,,Used,Laptop,"HP Laptop i5 12th Gen | 8GB RAM | 512GB SSD |. Wapda Town, Lahore•10 hours ago Call Chat",https://www.olx.com.pk/item/hp-laptop-i5-12th-gen-8gb-ram-512gb-ssd-iid-1109578957,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,90000.0,HP,,Excellent,Laptop,"HP Pavilion x360 m Convertible 14m-dw1023dx - Mint Condition Malir Cantonment, Karachi•5 days ago Call Chat",https://www.olx.com.pk/item/hp-pavilion-x360-m-convertible-14m-dw1023dx-mint-condition-iid-1109266032,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,70000.0,HP,,Used,Laptop,"Hp Elitebook | 845 G7 Ryzen 5 4650U | Hexa Cores | imported laptop Township, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-845-g7-ryzen-5-4650u-hexa-cores-imported-laptop-iid-1096506935,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,61000.0,HP,,Used,Laptop,"HP ProBook 445 G8 | Ryzen 5 5600U | 8GB RAM | 256GB SSD Satellite Town - Block D, Rawalpindi•1 week ago Call Chat",https://www.olx.com.pk/item/hp-probook-445-g8-ryzen-5-5600u-8gb-ram-256gb-ssd-iid-1109264720,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,72000.0,HP,,Used,Laptop,"Microsoft surface pro 7+ Ghazi Road, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/microsoft-surface-pro-7-iid-1103671347,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,60000.0,HP,,Used,Laptop,"Dell Inspiron 5593 | i5 10th Gen | 8GB | 256GB SSD |2GB NVIDIA|Laptop DHA Defence, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/dell-inspiron-5593-i5-10th-gen-8gb-256gb-ssd-2gb-nvidialaptop-iid-1107111325,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,20000.0,HP,,Used,Laptop,"fujitsu core i5 2nd Gen | 4GB Ram with Ssd | 50% Instant Discount Cantt, Sialkot•5 days ago Call Chat",https://www.olx.com.pk/item/fujitsu-core-i5-2nd-gen-4gb-ram-with-ssd-50-instant-discount-iid-1109447509,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,45000.0,HP,,Used,Laptop,"Hp ProBook | 440 G4 Core i5 7th Generation | imported laptop Defence Raya, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/hp-probook-440-g4-core-i5-7th-generation-imported-laptop-iid-1104053614,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,58500.0,HP,,Used,Laptop,"Dell Latitude 5410 i5 10th Gen 8GB RAM 256GB SSD FHD Display Backlite! Saddar, Rawalpindi•2 weeks ago Call Chat",https://www.olx.com.pk/item/dell-latitude-5410-i5-10th-gen-8gb-ram-256gb-ssd-fhd-display-backlite-iid-1108523125,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,52900.0,HP,,Used,Laptop,"Dell 5400 i5 8th Gen Touch Screen 8GB RAM 256GB SSD Bezzeless Display! Saddar, Rawalpindi•2 weeks ago Call Chat",https://www.olx.com.pk/item/dell-5400-i5-8th-gen-touch-screen-8gb-ram-256gb-ssd-bezzeless-display-iid-1109142381,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,70000.0,HP,,Used,Laptop,"Getac Rugged Laptops & Tablets | TRL Pakistan Gulberg, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/getac-rugged-laptops-tablets-trl-pakistan-iid-1108008988,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,48900.0,HP,,Used,Laptop,"Lenovo L390 i5 8th Gen 8GB RAM 256GB SSD FHD Touch Screen Display ! Saddar, Rawalpindi•2 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-l390-i5-8th-gen-8gb-ram-256gb-ssd-fhd-touch-screen-display-iid-1108817401,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,33000.0,HP,,Used,Laptop,"Core i3 i5 i7 4th 5th 6th 7th 8th Generation Laptop - DELL HP LENOVO Thokar Niaz Baig, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/core-i3-i5-i7-4th-5th-6th-7th-8th-generation-laptop-dell-hp-lenovo-iid-1076827481,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,23500.0,HP,,Used,Laptop,"Lenevo Laptop T540p | Core i5 4th Gen | Graphic Design & Gaming Laptop Gulshan-e-Iqbal, Karachi•4 weeks ago Call Chat",https://www.olx.com.pk/item/lenevo-laptop-t540p-core-i5-4th-gen-graphic-design-gaming-laptop-iid-1108675176,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,85500.0,HP,,Used,Laptop,"Dell Latitude 3320 Core i7 11TH Gen 8GB DDR4 256GB Depalpur Road, Okara•1 week ago Call Chat",https://www.olx.com.pk/item/dell-latitude-3320-core-i7-11th-gen-8gb-ddr4-256gb-iid-1109107143,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,32000.0,HP,,Used,Laptop,"Core i5 8th Gen | 8GB RAM | 128GB SSD | Gaming Laptop Johar Town, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/core-i5-8th-gen-8gb-ram-128gb-ssd-gaming-laptop-iid-1106630872,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,51900.0,HP,,Used,Laptop,"Dell Latitude 7400 i5 8th Gen 8GB RAM 256GB SSD Thin Bezzel's Laptop! Saddar, Rawalpindi•1 week ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7400-i5-8th-gen-8gb-ram-256gb-ssd-thin-bezzels-laptop-iid-1109324062,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,85000.0,HP,,Used,Laptop,"Dell Latitude 7420 corei5-11 Gen 16 Gb|512 ssd Saddar, Rawalpindi•3 days ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7420-corei5-11-gen-16-gb512-ssd-iid-1107391538,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,95000.0,HP,,Used,Laptop,"Dell latitude, dell 7320,Dell 11th gen, Dell i7 DHA Defence, Karachi•14 hours ago Call Chat",https://www.olx.com.pk/item/dell-latitude-dell-7320dell-11th-gen-dell-i7-iid-1109570489,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,9999.0,HP,,Used,Laptop,"Lenovo Laptop Lenovo Thinkpad All Types Laptop's Chromebooks Available Valencia Town, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-laptop-lenovo-thinkpad-all-types-laptops-chromebooks-available-iid-1096383529,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,55900.0,HP,,Used,Laptop,"Dell Latitude 7390 i7 8th Gen 8GB RAM 256GBSSD FHD Backlite Bezzeless! Saddar, Rawalpindi•2 weeks ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7390-i7-8th-gen-8gb-ram-256gbssd-fhd-backlite-bezzeless-iid-1109142618,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,33000.0,HP,,New,Laptop,"Lenovo Core i3 Laptop | Dual Battery | 8 Hours Backup | Warranty Khanewal Road, Jahanian•1 week ago Call Chat",https://www.olx.com.pk/item/lenovo-core-i3-laptop-dual-battery-8-hours-backup-warranty-iid-1109358273,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,59000.0,HP,,Used,Laptop,"Hp Elitebook Elitebook 840 G5 Core i7 FHD 120hz Laptop for sale Askari 8, Rawalpindi•3 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-elitebook-840-g5-core-i7-fhd-120hz-laptop-for-sale-iid-1108441511,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,48000.0,HP,,New,Laptop,"Hp i5 8th Gen Generation Laptop in New Condition. Better Than Dell Cantt, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/hp-i5-8th-gen-generation-laptop-in-new-condition-better-than-dell-iid-1108810971,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,49900.0,HP,,Used,Laptop,"Dell Latitude 5580 Core i5 7th Gen | 16GB RAM | 256GB Islampura, Lahore•4 days ago Call Chat",https://www.olx.com.pk/item/dell-latitude-5580-core-i5-7th-gen-16gb-ram-256gb-iid-1109432131,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,53000.0,HP,,Used,Laptop,"Apple Magic Keyboard 3 With Touch ID and Magic Mouse 3 Johar Town Phase 2, Lahore•2 days ago Call Chat",https://www.olx.com.pk/item/apple-magic-keyboard-3-with-touch-id-and-magic-mouse-3-iid-1109520772,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,6000.0,HP,,Used,Laptop,"Legion 7i 2025 Glacier White DHA Phase 3, Lahore•16 hours ago Call Chat",https://www.olx.com.pk/item/legion-7i-2025-glacier-white-iid-1108168531,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,58000.0,HP,,Used,Laptop,"Dell Core i5 i7 10th 11th 12th Gen Laptop Slim Touch Latitude Laptops Model Town Extension, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/dell-core-i5-i7-10th-11th-12th-gen-laptop-slim-touch-latitude-laptops-iid-1100293942,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,86000.0,HP,,Used,Laptop,"Dell G3 15 Gaming Laptop With Box & Charger Garden East, Karachi•5 days ago Chat",https://www.olx.com.pk/item/dell-g3-15-gaming-laptop-with-box-charger-iid-1109173048,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,48999.0,HP,,Used,Laptop,"Dell Latitude 3300 | Budget Business Laptop | Fast SSD | Saddar, Karachi•5 days ago Call Chat",https://www.olx.com.pk/item/dell-latitude-3300-budget-business-laptop-fast-ssd-iid-1109449944,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,40500.0,HP,,Used,Laptop,"12.12 Sale- Lenovo Thinkpad T470s | Core i7 | 6th Generation Scheme 33, Karachi•3 weeks ago Call Chat",https://www.olx.com.pk/item/1212-sale-lenovo-thinkpad-t470s-core-i7-6th-generation-iid-1108964895,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,80000.0,HP,,Used,Laptop,"mackbook pro | macbook | 15 inch | macbook 2017 | core i7 | 16/512 Gulberg 1, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/m1-pro-macbook-16-inch-macbook-2017-core-i7-16512-iid-1106891358,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,56000.0,HP,,Used,Laptop,"Lenovo Yoga 370 X360 Core i5 7th Gen | Touchscreen Stylus | 8GB 256 G Waraich, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-yoga-370-x360-core-i5-7th-gen-touchscreen-stylus-8gb-256-g-iid-1108855220,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,28000.0,HP,,Used,Laptop,"electric instant water Geyser Others, Faisalabad•1 week ago Call Chat",https://www.olx.com.pk/item/electric-instant-water-geyser-iid-1094283985,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,21500.0,HP,,Used,Laptop,"chromebooks / laptops with warrantyat Al Wajid laptops Walton Road, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/chromebooks-laptops-with-warrantyat-al-wajid-laptops-iid-1108184812,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,52999.0,HP,,Used,Laptop,"Dell Latitude 7400 2-in-1 | 14"" FHD | i5 8th gen| 16gb RAM|256 Nvme Awan Town - Madina Block, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7400-2-in-1-14-fhd-i5-8th-gen-16gb-ram256-nvme-iid-1108767475,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,38000.0,HP,,Used,Laptop,"HP Laptop i3 i5 i7 5th 6th 7th 8th 10th Gen Elitebook Probook Laptops Township, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/hp-laptop-i3-i5-i7-5th-6th-7th-8th-10th-gen-elitebook-probook-laptops-iid-1097101452,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,43500.0,HP,,Used,Laptop,"Dell Latitude 7200 2 in 1 Core i7 Gen 8th 16GB 256GB Gulberg 3, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7200-2-in-1-core-i7-gen-8th-16gb-256gb-iid-1108983958,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,10000.0,HP,,Used,Laptop,"HP Chromebook 11 G6 Laptop | Windows 10 | Type-C Charger | Gulberg 1, Lahore•5 days ago Call Chat",https://www.olx.com.pk/item/hp-chromebook-11-g6-laptop-windows-10-type-c-charger-iid-1109442970,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,8000.0,HP,,Used,Laptop,"MacBook Pro 16"" | Apple M3 Max | 36GB RAM | 1TB SSD | High Performance Gulberg, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/macbook-pro-16-apple-m3-max-36gb-ram-1tb-ssd-high-performance-iid-1109272495,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,15999.0,HP,,Used,Laptop,"ACER LAPTOP INTEL 5th GEN Others, Faisalabad•3 days ago Call Chat",https://www.olx.com.pk/item/acer-laptop-intel-5th-gen-iid-1109483193,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,28999.0,HP,,Used,Laptop,"lenovo laptop,Lenovo ThinkPad T540,core i5,4th gen,4gb RAM/500GB HDD Gulistan-e-Jauhar Block 18, Karachi•1 week ago Call Chat",https://www.olx.com.pk/item/lenovo-laptoplenovo-thinkpad-t540core-i54th-gen4gb-ram500gb-hdd-iid-1109280140,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,41000.0,HP,,Used,Laptop,"Lenovo Core i5 8th Generation Laptop Nawansher, Abbottabad•16 hours ago Call Chat",https://www.olx.com.pk/item/lenovo-core-i5-8th-generation-laptop-iid-1109556435,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,19500.0,HP,,Used,Laptop,"Dell Latitude 3190 (4/128) Khurrianwala Town, Faisalabad•5 days ago Call Chat",https://www.olx.com.pk/item/dell-latitude-3190-4128-iid-1108831705,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,68000.0,HP,,Used,Laptop,"Microsoft Surface pro 7 Johar Town Phase 1, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/microsoft-surface-pro-7-iid-1108850468,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,29000.0,HP,,Used,Laptop,"lenovo laptop,Lenovo ThinkPad T540,core i5,4th gen,4gb RAM/500GB HDD Gulshan-e-Iqbal, Karachi•1 week ago Call Chat",https://www.olx.com.pk/item/lenovo-laptoplenovo-thinkpad-t540core-i54th-gen4gb-ram500gb-hdd-iid-1109279999,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,39000.0,HP,,Used,Laptop,"Lenovo ThinkPad X270 – Ultra-Portable Business Laptop Johar Town, Lahore•4 days ago Call Chat",https://www.olx.com.pk/item/lenovo-thinkpad-x270-ultra-portable-business-laptop-iid-1109460467,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,45000.0,HP,,Used,Laptop,"HP EliteBook 850 G3/G4| i7 6th Gen/ i5 7th Gen | 8GB RAM | 256GB SSD Paradise Arcade, Karachi•3 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-850-g3g4-i7-6th-gen-i5-7th-gen-8gb-ram-256gb-ssd-iid-1108807210,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,81000.0,HP,,Used,Laptop,"hp laptop | Probook 440 G8 | Core i5 11Th Gen | 8/256GB Township, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/hp-laptop-probook-440-g8-core-i5-11th-gen-8256gb-iid-1108335613,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,56900.0,HP,,Used,Laptop,"Lenovo X395 Ryzen 5 3500U 16GB RAM 256GB SSD 2GB Dedicated Card ! Saddar, Rawalpindi•2 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-x395-ryzen-5-3500u-16gb-ram-256gb-ssd-2gb-dedicated-card-iid-1109142584,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,75000.0,HP,,Used,Laptop,"hp elitebook 840 g7 Sambrial, Sialkot•1 day ago Call Chat WhatsApp",https://www.olx.com.pk/item/hp-elitebook-840-g7-iid-1109537796,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,88000.0,HP,,Used,Laptop,"HP Elitebook 840 G8 Corei5-11 Generation Discount offer Quantity Ava DHA Defence Phase 1, Islamabad•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-840-g8-corei5-11-generation-discount-offer-quantity-ava-iid-1109142427,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,65000.0,HP,,New,Laptop,"Like New Dell Latitude 7490, i5 8th Gen DHA Phase 5, Lahore•4 days ago Call Chat",https://www.olx.com.pk/item/like-new-dell-latitude-7490-i5-8th-gen-iid-1109449652,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,85000.0,HP,,Used,Laptop,"Lenovo P52 Workstation Core i7 8th Generation 4GB Nvidia P1000 Mustafa Town, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/lenovo-p52-workstation-core-i7-8th-generation-4gb-nvidia-p1000-iid-1109325022,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,10000.0,HP,,Used,Laptop,"sale your old scap computer CPU monitor ups battery LDA Avenue - Block H, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/sale-your-old-scap-computer-cpu-monitor-ups-battery-iid-1108249697,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,78500.0,HP,,Used,Laptop,"fanxiang SODIMM ddr5 32gb ram with box 9th Avenue, Islamabad•15 hours ago Call Chat",https://www.olx.com.pk/item/fanxiang-sodimm-ddr5-32gb-ram-with-box-iid-1109563162,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,72000.0,HP,,Used,Laptop,"Microsoft surface pro 7+ Johar Town Phase 1, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/microsoft-surface-pro-7-iid-1108847695,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,77000.0,HP,,Excellent,Laptop,"MacBook Pro 2019 core i7 13 inch – 16GB/ 256GB 10/10 Model Town, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/macbook-pro-2019-core-i7-13-inch-16gb-256gb-1010-iid-1109188734,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,80000.0,HP,,Used,Laptop,"Hp Zbook , 4Gb Dedicated p2000 Saddar Cooperative Market, Karachi•3 days ago Call Chat",https://www.olx.com.pk/item/hp-zbook-4gb-dedicated-p2000-iid-1109488169,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,85000.0,HP,,Used,Laptop,"Dell Latitude 7210 Detachable 2-in-1 |Corei5-10th|16GB RAM |256GB SSD Blue Area, Islamabad•2 days ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7210-detachable-2-in-1-corei5-10th16gb-ram-256gb-ssd-iid-1109518067,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Featured,70000.0,HP,,Used,Laptop,"Computer Workstations with partitions Okara Bypass Road, Okara•3 weeks ago Call Chat",https://www.olx.com.pk/item/computer-workstations-with-partitions-iid-1108911717,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
